CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned
CUS01090,39.0,f,Lagos,mobile,Transfer,Books,14937.2,8,1867.15,7,0,2,3.6,1,0,0.0,No
CUS01091,19.0,male,Abuja,Mobile,USSD,Food,NGN86787.12,6,14464.52,32,0,1,5.0,4,0,4.9,False
CUS01092,27.0,Male,Lagos,Desktop,Debit Card,Sports,20970.54,8,2621.32,75,4,5,2.2,6,0,2.0,yes
CUS01093,22.0,male,Oyo,MOBILE,card,Fashion,105757.24,8,13219.66,54,0,3,3.4,2,1,3.4,N
CUS01094,27.0,Male,Enugu,Phone,Card,N/A,43403.92,3,14467.97,43,2,3,5.0,5,1,1.5,yes
CUS01095,50.0,Male,Anambra,Mobile,Card,Home,-64705.27,11,5882.3,52,0,0,4.6,1,1,1.9,N
CUS01096,55.0 years,MALE,Delta,Laptop,Card,Electronics,98227.72,7,14032.53,50,1,5,3.0,4,0,1.3,YES
CUS01097,30.0,Female,Lagos,Desktop,USSD,Fashion,50235.6,3,16745.2,1,2,0,3.7,5,2,5.7,Y
CUS01098,48.0,Female,Enugu,desktop,N/A,Sports,NGN82391.62,19,4336.4,34,0,4,3.5,1,1,2.4,yes
CUS01099,64.0,f,Oyo,tablet,transfer,Electronics,16877.63,10,1687.76,93,0,4,2.8,3,2,1.2,1
CUS01100,53.0,Female,Delta,MOBILE,Bank Transfer,Electronics,113389.4,7,16198.49,25,3,2,3.4,5 days,1,0.0,True
CUS01101,62.0,Female,Lagos,PC,Cash,Food,164421.12,15,10961.41,35,2,5,3.2,1,1,5.0,yes
CUS01102,41.0,m,Kano,Desktop,USSD,Fashion,NGN210649.4,17,12391.14,28,2,2,3.6,6,0,1.8,yes
CUS01103,32.0,Male,Enugu,Phone,Card,Food,89102.57,7,12728.94,42,2,3,2.8,4,0,3.1,Y
CUS01104,46.0,female,Delta,Mobile,Bank Transfer,Fashion,120469.19,9,13385.47,27,1,3,2.2,5,2,3.3,1
CUS01105,25.0 years,f,Lagos,desktop,Debit Card,Fashion,4871.84,3,1623.95,59,4,9,3.5,3,2,1.3,yes
CUS01106,22.0,m,Enugu,desktop,Transfer,Home,152623.04,7,21803.29,50,1,5,5.0,1,0,3.0,0
CUS01107,46.0,male,Oyo,desktop,card,Beauty,119930.28,7,17132.9,68,1,4,3.6,5,1,1.1,yes
CUS01108,64.0,Female,Lagos,Mobile,Cash,Fashion,63222.99,8,7902.87,13,0,1,3.2,3,0,0.5,0
CUS01109,21.0,Female,Lagos,Phone,transfer,Fashion,140673.14,9,15630.35,34,0,3,4.3,4,0,3.7,no
CUS01110,29.0,MALE,Lagos,Mobile,N/A,Beauty,73548.58,10,7354.86,38,0,1,3.3,6,1,1.8,True
CUS01111,62.0,FEMALE,Imo,Mobile,card,Electronics,64388.87,9,7154.32,58,2,4,5.0,5,2,2.8,YES
CUS01112,19.0,F,Bauchi,desktop,card,Electronics,106390.07,1,106390.07,21,0,3,3.5,7,1,2.6,NO
CUS01113,44.0,Female,Imo,Tablet,Card,Electronics,37149.05,3,12383.02,72,0,0,4.2,4,0,3.0,No
CUS01114,48.0,Male,Kano,MOBILE,Card,Auto,NGN130973.11,5,26194.62,80,0,3,2.7,2,1,0.0,YES
CUS01115,53.0,Male,Oyo,Desktop,Transfer,Books,37480.46,6,6246.74,15,0,1,4.0,3,0,1.1,0
CUS01116,53.0,female,Imo,Mobile,Card,Books,37747.53,13,2903.66,30,0,3,3.8,4,1,1.5,0
CUS01117,430.0,M,Delta,MOBILE,ussd,Home,44063.96,2,22031.98,29,3,1,,6,2,0.8,Y
CUS01118,60.0,m,Borno,mobile,ussd,Home,119177.5,600,19862.92,123,1,3,3.0,1,0,2.6,YES
CUS01119,44.0,female,Bauchi,Mobile,Card,Food,57245.11,12,4770.43,32,0,4,2.9,4,1,3.8,N
CUS01120,22.0,Male,Kaduna,desktop,Bank Transfer,Sports,24340.19,6,4056.7,95,2,2,3.8,7,0,4.0,1
CUS01121,37.0 years,male,Borno,mobile,Transfer,Electronics,57744.4,10,5774.44,7,1,2,4.1,3,2,1.5,False
CUS01122,28.0,M,Bauchi,mobile,Transfer,Sports,83558.09,7,11936.87,15,1,3,3.4,5,0,2.4,0
CUS01123,27.0,F,Anambra,Tablet,Transfer,Books,31856.24,9,3539.58,24,0,4,3.8,4,0,2.7,N
CUS01124,57.0,female,Anambra,MOBILE,USSD,Beauty,33174.35,6,5529.06,19,0,0,3.5,5 days,1,2.9,False
CUS01125,55.0,MALE,Lagos,MOBILE,Transfer,Food,180008.34,11,16364.39,36,0,3,3.6,2,1,0.7,False
CUS01126,23.0,MALE,Bauchi,desktop,Cash,Fashion,46274.56,1,46274.56,23,1,5,3.3,2,0,4.7,False
CUS01127,25.0,Female,Kaduna,Mobile,USSD,Sports,70463.09,6,11743.85,20,1,4,3.5,4,0,3.4,no
CUS01128,40.0,Male,Bauchi,MOBILE,nan,Home,68474.33,9,7608.26,79,3,3,5.0,1,0,3.4,Yes
CUS01129,64.0,female,Kano,desktop,Card,electronics,66038.94,10,6603.89,81,1,4,3.8,3,0,3.8,Y
CUS01130,43.0,Male,Borno,desktop,Card,Fashion,112960.6,15,7530.71,73,0,3,4.1,4,0,2.8,0
CUS01131,63.0,Female,Kano,Desktop,Card,Books,127666.43,6,21277.74,60,1,4,3.9,7,1,0.5,no
CUS01132,60.0,Male,Kaduna,Phone,transfer,Beauty,71232.05,15,4748.8,47,0,0,3.2,4,0,1.8 years,N
CUS01133,29.0,male,Bauchi,desktop,Card,electronics,29358.48,4,7339.62,30,0,0,4.8,5,1,0.0,No
CUS01134,43.0,Male,Enugu,Mobile,Bank Transfer,Beauty,142349.81,14,10167.84,16,0,5,3.2,6,2,2.6,yes
CUS01135,30.0 years,male,Kano,Desktop,card,Beauty,80709.65,12,6725.8,55,0,0,4.6,2,0,1.7,0
CUS01136,57.0,f,Kano,Phone,card,Beauty,162864.48,3,54288.16,9,0,3,3.2,3-4 days,1,1.9,N
CUS01137,35.0,Male,Abuja,Mobile,card,Home,500.0,9,55.56,15,1,2,2.5,8,3,3.8,True
CUS01138,42.0,Male,Bauchi,Laptop,Transfer,food,93793.14,7,13399.02,79,0,1,3.9,3,0,1.3 yrs,no
CUS01139,50.0,Female,Kano,desktop,Transfer,Electronics,171337.29,11,15576.12,102,1,3,2.4,6,2,1.6,Yes
CUS01140,64.0,FEMALE,Imo,mobile,Transfer,Electronics,69103.11,6,11517.18,56,4,3,4.0,5,2,2.0,Yes
CUS01141,57.0,Female,Oyo,Mobile,card,FASHION,74852.8,6,12475.47,78,0,7,2.3,1,1,0.0,Yes
CUS01142,60.0,Female,Bauchi,Mobile,Transfer,Beauty,98298.03,14,7021.29,37,0,1,3.2,4,2,1.6,Y
CUS01143,29.0,Male,Anambra,PC,Card,Sports,₦59854.19,7,8550.6,4,0,5,2.1,4,1,0.0,no
CUS01144,61.0,female,Abuja,Mobile,nan,Food,70956.76,12,5913.06,63,0,3,5.0,-4,0,1.1,No
CUS01145,53.0,M,Kano,tablet,Card,Electronics,69798.32,6,11633.05,62,1,1,1.8,2,2,3.3,YES
CUS01146,21.0,female,Abuja,Desktop,Bank Transfer,Books,56766.07,16,3547.88,47,2,4,3.5,1 days,2,2.7,Y
CUS01147,220.0,m,Anambra,Mobile,Debit Card,Home,140298.54,4,35074.64,37,1,4,4.6,3,2,1.1,No
CUS01148,54.0,Female,Kaduna,Mobile,Transfer,Fashion,105748.51,4,26437.13,73,2,3,4.5,3,1,2.1 yrs,Yes
CUS01149,25.0,MALE,Kaduna,mobile,Card,Fashion,96278.27,15,6418.55,15,4,3,4.4,6,0,0.4,yes
CUS01150,59.0,Male,Borno,Laptop,Card,Auto,NGN121385.7,5,24277.14,21,3,1,3.2,7,1,2.0,1
CUS01151,45.0 years,FEMALE,Bauchi,Desktop,transfer,Electronics,73103.99,16,4569.0,14,0,1,4.9,6,1,6.4,no
CUS01152,48.0,male,Anambra,Desktop,transfer,electronics,50160.83,12,4180.07,47,0,4,4.4,5,2,4.8 years,no
CUS01153,26.0,FEMALE,Rivers,Desktop,Debit Card,Fashion,57881.91,700,8268.84,12,0,2,3.7,1,0,-2.1,NO
CUS01154,46.0,Male,Borno,mobile,N/A,Beauty,85080.24,1,85080.24,24,0,2,3.7,3,1,2.2,1
CUS01155,31.0,Male,Rivers,Desktop,transfer,FASHION,37335.47,7,5333.64,23,1,3,3.2,4,0,0.5,no
CUS01156,57.0,Female,Bauchi,Phone,Transfer,Home,62488.25,8,7811.03,37,0,3,2.6,2,1,0.8,NO
CUS01157,58.0,Female,Lagos,mobile,Transfer,Food,61774.75,13,4751.9,1,0,0,4.7,5,0,2.5,no
CUS01158,39.0,Female,Abuja,mobile,Bank Transfer,Home,180605.03,15,12040.34,47,2,5,4.8,5,1,1.2,YES
CUS01159,28.0,Female,Abuja,Mobile,Transfer,Fashion,500.0,4,125.0,82,0,3,2.6,5,0,3.4,Y
CUS01160,40.0,Male,Kaduna,Laptop,Card,Fashion,76917.11,12,6409.76,49,0,2,3.3,6,2,4.4,False
CUS01161,18.0,M,Rivers,Mobile,ussd,N/A,162656.22,11,14786.93,91,2,3,3.4,2,1,2.5,Yes
CUS01162,63.0,MALE,Imo,Mobile,USSD,Books,NGN90483.0,13,6960.23,85,0,3,3.5,5,0,2.2,No
CUS01163,54.0,M,Delta,desktop,POS,Sports,118903.79,10,11890.38,68,0,4,3.6,2,1,0.0,no
CUS01164,38.0,Male,Kano,mobile,transfer,Food,89492.18,1,89492.18,47,0,4,4.4,2,0,3.1,NO
CUS01165,430.0,M,Kano,Desktop,Card,Electronics,54970.0,7,7852.86,45,1,4,2.8/5,-5,1,0.3,True
CUS01166,63.0,Male,Kano,Desktop,N/A,Electronics,50000.0,2,250.0,67,1,5,2.7,6,0,1.4,Yes
CUS01167,53.0,f,Kaduna,MOBILE,Transfer,Beauty,NGN94245.51,6,15707.58,33,1,4,4.7,4,0,3.4,no
CUS01168,40.0,Male,Anambra,Mobile,Transfer,Books,50097.7,12,4174.81,1,0,2,3.0,4,0,3.5 yrs,N
CUS01169,18.0,female,Imo,MOBILE,USSD,Beauty,48984.91,9,5442.77,59,0,0,2.2,4,0,1.3,no
CUS01170,57.0,f,Enugu,mobile,Card,Auto,62545.57,13,4811.2,11,0,6,3.0,4,2,1.4,YES
CUS01171,32.0,MALE,Rivers,Desktop,Cash,Electronics,163518.76,9,18168.75,16,0,2,3.2/5,1,1,1.0,0
CUS01172,38.0,male,Imo,Tablet,Card,Food,NGN193217.69,1,193217.69,45,2,2,5.0,1,2,0.2,N
CUS01173,64.0,MALE,Borno,Mobile,USSD,Fashion,94774.36,1,94774.36,42,0,0,4.4,3,2,1.0,no
CUS01174,26.0,f,Rivers,tablet,USSD,Food,64085.47,8,8010.68,2,2,3,46.0,4,0,0.0,False
CUS01175,26.0,male,Imo,mobile,Debit Card,Electronics,32024.81,6,5337.47,49,1,3,4.3,4,0,3.0,False
CUS01176,27.0,F,Delta,Desktop,Bank Transfer,food,106084.31,3,35361.44,73,0,0,4.4,5,0,2.6 yrs,0
CUS01177,,male,Imo,mobile,Transfer,Fashion,165230.75,1,165230.75,11,1,3,2.8,3-4 days,0,2.8,False
CUS01178,58.0,F,Imo,Laptop,USSD,FASHION,73869.68,4,18467.42,83,0,2,3.3,5,0,0.6 yrs,NO
CUS01179,52.0,male,Imo,Desktop,USSD,Food,500.0,7,71.43,1,1,8,2.5,3,0,0.2,yes
CUS01180,42.0,M,Abuja,PC,Transfer,N/A,NGN115152.24,11,10468.39,108,1,1,3.3,,0,2.1,YES
CUS01181,43.0,Female,Lagos,Desktop,Debit Card,Beauty,₦129342.99,8,16167.87,32,0,2,4.2,4,0,2.1,0
CUS01182,28.0,Male,Bauchi,Mobile,ussd,FASHION,13636.95,16,852.31,49,1,1,3.6,8,3,1.8,0
CUS01183,550.0,Male,Borno,Mobile,Transfer,Electronics,92941.79,2,46470.9,1,1,5,4.8,4,0,1.6,NO
CUS01184,19.0,Female,Borno,Desktop,USSD,Home,105305.17,12,8775.43,43,2,2,2.4,3,1,4.6,Y
CUS01185,24.0,Male,Abuja,Mobile,Card,FASHION,81710.17,8,10213.77,51,2,1,4.0,2,1,2.6,No
CUS01186,35.0,F,Anambra,Mobile,transfer,Electronics,49415.31,11,4492.3,42,1,4,2.3,1,1,5.0,1
CUS01187,44.0,Female,Bauchi,PC,Card,Electronics,130717.18,5,26143.44,28,0,0,3.6,2,1,3.9,no
CUS01188,51.0,MALE,Rivers,MOBILE,nan,Food,66847.91,13,5142.15,16,4,4,4.2,2 days,0,4.6,Y
CUS01189,44.0,Male,Anambra,desktop,Debit Card,FASHION,18166.62,9,2018.51,78,0,6,3.3,4,0,,0
CUS01190,340.0,Female,Bauchi,Mobile,USSD,Beauty,500.0,4,125.0,45,2,4,4.1,2,0,2.9,YES
CUS01191,60.0,female,Delta,Mobile,card,Beauty,141738.23,7,20248.32,91,1,4,2.5,4,1,1.4,YES
CUS01192,61.0,F,Delta,Mobile,POS,Electronics,112749.88,6,18791.65,29,0,4,1.8,6,0,0.0,False
CUS01193,41.0,Male,Oyo,desktop,card,Electronics,88958.81,10,8895.88,31,0,6,4.1,3,1,4.2,N
CUS01194,42.0,FEMALE,Enugu,PC,Transfer,Auto,65187.64,2,32593.82,69,0,5,5.0,,0,1.6,No
CUS01195,24.0,FEMALE,Delta,Desktop,USSD,Electronics,61195.07,7,8742.15,1,2,3,2.5,1,1,0.4,YES
CUS01196,23.0 years,Female,Rivers,Mobile,Bank Transfer,Sports,36591.85,9,4065.76,8,0,4,4.7/5,3-4 days,0,1.4,False
CUS01197,41.0,Female,Lagos,mobile,transfer,FASHION,65584.5,8,8198.06,77,0,1,3.5,2,0,0.8,False
CUS01198,50.0,f,Kano,Desktop,transfer,Fashion,500.0,14,35.71,9,0,4,2.2,5,1,1.0,yes
CUS01199,46.0,male,Oyo,Desktop,Bank Transfer,Home,51877.14,11,4716.1,1,3,0,2.4,1,1,1.7,True
CUS01200,60.0,F,Kano,mobile,POS,Electronics,71007.81,7,10143.97,101,0,2,3.5/5,1,0,4.6,No
CUS01201,39.0,MALE,Borno,desktop,POS,Sports,112444.6,9,12493.84,3,1,0,3.1,3,1,1.0,no
CUS01202,43.0,Female,Imo,Mobile,Card,Fashion,83203.31,9,9244.81,50,0,3,2.2,7,0,4.5,YES
CUS01203,45.0,M,Enugu,Mobile,card,Home,120771.54,10,12077.15,47,0,1,1.8,4,0,3.3,N
CUS01204,38.0,Female,Borno,Laptop,ussd,Fashion,145711.08,1,145711.08,1,2,5,2.7,1,2,2.6,YES
CUS01205,24.0,female,Bauchi,Mobile,Debit Card,Food,132617.65,6,22102.94,36,3,3,3.7,1,0,3.1,False
CUS01206,34.0,F,Borno,Mobile,transfer,Beauty,106172.94,1,106172.94,58,1,5,3.5,7,0,2.0,1
CUS01207,37.0,male,Kaduna,Mobile,Transfer,Fashion,85533.82,14,6109.56,55,1,0,3.0,2,0,3.9,No
CUS01208,58.0,Female,Delta,Mobile,Debit Card,Home,4086454.0,7,5837.79,72,1,5,3.7,2,0,2.9,No
CUS01209,,Female,Lagos,Desktop,ussd,Fashion,118297.48,7,16899.64,33,2,7,4.5,6,0,0.0 yrs,False
CUS01210,39.0,M,Enugu,MOBILE,Card,Home,160588.63,12,13382.39,66,0,4,3.9,6,0,2.4,No
CUS01211,45.0,female,Kano,Desktop,Cash,Fashion,100394.77,10,10039.48,24,2,4,3.4 stars,6,1,3.2,yes
CUS01212,57.0,F,Oyo,Desktop,Transfer,Home,171276.66,2,85638.33,2,2,3,4.4,2,0,1.6,False
CUS01213,24.0,Male,Delta,desktop,Transfer,Electronics,16349.27,7,2335.61,6,2,1,2.5,1,2,2.2,1
CUS01214,18.0,FEMALE,Rivers,mobile,Card,Food,-33062.65,6,5510.44,1,0,4,3.3,4,1,1.1 yrs,NO
CUS01215,49.0,Male,Delta,Phone,USSD,Fashion,123484.07,1,123484.07,75,0,0,3.3,4,1,0.0,No
CUS01216,30.0,f,Oyo,Phone,card,Home,96893.06,4,24223.26,1,1,2,,4,2,0.0,Y
CUS01217,47.0,Male,Oyo,Mobile,transfer,Fashion,144120.2,7,20588.6,53,0,0,3.1,6,0,0.0,YES
CUS01218,40.0,male,Kaduna,tablet,transfer,electronics,84303.78,7,12043.4,37,3,1,1.4,1,0,3.0,1
CUS01219,36.0,Male,Delta,Tablet,Bank Transfer,electronics,45941.11,1,45941.11,41,0,4,5.0,5,2,0.0,0
CUS01220,49.0,m,Borno,Laptop,Transfer,Fashion,75388.3,13,5799.1,85,1,4,2.6,1,1,1.0,no
CUS01221,47.0,M,Delta,Tablet,Card,Sports,16029.22,7,2289.89,31,0,3,5.0,5,1,0.9,0
CUS01222,46.0,Male,Imo,Laptop,Bank Transfer,Electronics,34213.42,8,4276.68,63,0,3,3.5,3,0,1.6,0
CUS01223,62.0,Female,Kaduna,tablet,Transfer,Food,12875998.0,10,12876.0,46,0,0,4.1,2,0,0.0,No
CUS01224,46.0,Male,Anambra,Mobile,nan,Home,124275.43,4,31068.86,40,1,2,3.0,2,1,2.6,YES
CUS01225,47.0,Male,Anambra,mobile,Bank Transfer,Home,101335.19,10,10133.52,113,2,1,3.7,1,1,0.1,Y
CUS01226,33.0,m,Imo,Laptop,card,Sports,NGN7551.51,6,1258.58,1,1,1,4.2,4,1,3.7,No
CUS01227,57.0,M,Bauchi,Phone,nan,Fashion,68871.84,3,22957.28,83,1,4,4.2,2,1,1.1,Yes
CUS01228,36.0,female,Anambra,Mobile,Card,Food,29875.01,10,2987.5,64,0,1,4.3,5,1,1.9,False
CUS01229,35.0,male,Imo,desktop,Transfer,Electronics,137944.0,15,9196.27,30,1,1,3.1,5,1,2.0,Y
CUS01230,18.0,male,Abuja,Desktop,transfer,Home,58732.5,11,5339.32,93,3,0,3.0/5,7,0,2.4,True
CUS01231,31.0,Male,Borno,Mobile,USSD,Beauty,3614135.0,12,3011.78,1,2,2,1.9,4,2,2.1,yes
CUS01232,64.0,Female,Delta,Desktop,POS,Home,NGN86340.83,5,17268.17,29,2,0,4.0,5,0,1.4,Y
CUS01233,19.0,female,Borno,Mobile,Card,Fashion,56193.05,1,56193.05,8,1,3,4.6,6,1,2.5,no
CUS01234,45.0,f,Imo,MOBILE,card,Fashion,-151768.48,15,10117.9,57,0,1,5.0,2,0,2.7,0
CUS01235,47.0,Female,Lagos,Desktop,card,Fashion,51933.51,18,2885.2,11,0,3,3.8,1,0,0.9,no
CUS01236,55.0,Female,Delta,MOBILE,transfer,Electronics,22034.73,15,1468.98,57,1,2,2.7,4 days,0,2.6,yes
CUS01237,210.0,M,Abuja,Mobile,Transfer,Fashion,500.0,6,83.33,39,0,6,1.8,,0,3.8,0
CUS01238,18.0,f,Abuja,Desktop,USSD,Auto,83614.61,2,41807.3,30,1,3,4.5,8,1,3.1,NO
CUS01239,25.0,Female,Borno,Mobile,Bank Transfer,electronics,₦59713.14,2,29856.57,56,3,0,1.7,6,0,3.4,1
CUS01240,46.0,M,Kano,Mobile,Transfer,Beauty,20699.29,1,20699.29,36,2,0,3.2,8,1,2.3,1
CUS01241,56.0,FEMALE,Delta,Mobile,Bank Transfer,Food,138515.19,7,19787.88,12,2,3,3.3,4,1,0.6,YES
CUS01242,20.0,Male,Enugu,Mobile,card,Electronics,115026.03,16,7189.13,129,1,1,3.4,5,0,0.8,1
CUS01243,49.0,Male,Abuja,mobile,Debit Card,electronics,83730.2,7,11961.46,30,0,0,3.5,3,0,2.5,False
CUS01244,27.0,male,Lagos,Mobile,ussd,Electronics,146394.68,9,16266.08,1,0,5,3.6,5,1,3.4,no
CUS01245,27.0,m,Kaduna,Desktop,Transfer,food,114814.12,14,8201.01,19,0,4,1.1,1,1,6.2,1
CUS01246,36.0,Female,Bauchi,Desktop,card,Food,47971.48,5,9594.3,6,3,4,3.5,1,0,3.5,No
CUS01247,63.0,M,Kano,Phone,Bank Transfer,Fashion,NGN38235.09,18,2124.17,69,2,1,1.3,2,1,0.2,yes
CUS01248,51.0,M,Kaduna,PC,USSD,FASHION,121809.17,17,7165.25,54,1,3,4.2,1,0,0.8,False
CUS01249,50.0,M,Kano,Tablet,N/A,Electronics,102836.51,7,14690.93,56,2,1,2.9,6,1,5.4,True
CUS01250,40.0,male,Lagos,Desktop,Cash,Beauty,92638.65,5,18527.73,33,0,3,1.3,7,1,1.7,1
CUS01251,45.0,M,Borno,Mobile,Card,Beauty,46907.6,,4264.33,36,1,1,2.7,1,1,2.1,NO
CUS01252,49.0,M,Oyo,Laptop,USSD,Fashion,112357.64,6,18726.27,33,0,6,2.9,6,0,0.6,No
CUS01253,24.0,M,Delta,Mobile,N/A,Food,51002.55,2,25501.28,42,0,0,4.7,5,0,4.3,0
CUS01254,46.0,F,Imo,Mobile,Transfer,Home,80410.6,14,5743.61,70,0,5,3.7,1,0,2.8,NO
CUS01255,25.0,F,Rivers,Mobile,Bank Transfer,Home,150112.49,14,10722.32,55,1,3,3.8,3,0,0.8,False
CUS01256,18.0,FEMALE,Enugu,Desktop,POS,Electronics,55262.46,8,6907.81,60,1,2,4.7,2,2,0.5,no
CUS01257,20.0,Male,Kaduna,Mobile,USSD,FASHION,14215.48,1,14215.48,59,3,3,3.4,5,1,2.5,True
CUS01258,41.0,MALE,Delta,MOBILE,Card,Fashion,37635.38,1,37635.38,71,0,4,4.3,1,0,2.1,0
CUS01259,40.0,MALE,Enugu,Mobile,ussd,Fashion,129743.45,8,16217.93,53,2,5,4.2/5,3,0,3.2,NO
CUS01260,25.0,Female,Oyo,mobile,Transfer,Fashion,96462.9,5,19292.58,55,1,3,2.2,2 days,1,2.8,1
CUS01261,64.0 years,M,Rivers,Mobile,Debit Card,Electronics,79200.52,6,13200.09,80,0,1,5.0/5,4,0,1.6,False
CUS01262,54.0,M,Enugu,Mobile,USSD,Electronics,62090.78,13,4776.21,25,0,3,2.1,3,0,1.2 yrs,No
CUS01263,20.0,Female,Enugu,PC,Cash,N/A,₦106841.2,11,9712.84,19,0,6,4.4,2,2,1.8,False
CUS01264,50.0,Female,Kaduna,Mobile,Debit Card,Fashion,46790.28,14,3342.16,9,2,5,2.0,3,0,1.2,1
CUS01265,45.0,Male,Anambra,MOBILE,USSD,Electronics,98754.95,3,32918.32,50,1,4,4.1,8,1,1.8,YES
CUS01266,64.0,Female,Rivers,mobile,USSD,Electronics,52093.54,6,8682.26,1,0,4,5.0,3,2,2.0,0
CUS01267,25.0,MALE,Delta,Mobile,USSD,Home,-44605.33,11,4055.03,58,0,4,3.3,1,0,0.7,no
CUS01268,51.0,Female,Oyo,Laptop,USSD,electronics,56313.07,10,5631.31,41,4,5,3.2,5,0,2.9,yes
CUS01269,52.0,MALE,Rivers,Mobile,card,Fashion,68106.66,15,4540.44,79,1,2,4.1,3,0,1.4,NO
CUS01270,49.0,F,Borno,Phone,Bank Transfer,Electronics,82802.66,10,8280.27,24,0,0,3.2,1,0,0.7,False
CUS01271,-41.0,FEMALE,Lagos,Mobile,USSD,Fashion,9559551.0,17,5623.27,38,1,3,5.0,8,1,1.5 years,0
CUS01272,31.0,F,Borno,Phone,card,Electronics,,10,50.0,78,2,1,3.7,-3,0,2.4 yrs,N
CUS01273,49.0,Male,Anambra,Mobile,transfer,Electronics,48655.72,13,3742.75,86,0,0,3.2/5,3 days,1,2.1,Y
CUS01274,63.0,male,Lagos,mobile,Transfer,Food,67379.35,6,11229.89,24,1,1,3.0,4,2,2.6,yes
CUS01275,60.0,Male,Oyo,tablet,Transfer,Fashion,152727.79,8,19090.97,50,0,7,2.6,7,1,3.3,Yes
CUS01276,33.0,M,Kaduna,PC,N/A,Beauty,36399.88,12,3033.32,53,2,3,2.9,1,1,4.0,yes
CUS01277,21.0,m,Kaduna,PC,ussd,Fashion,92325.85,16,5770.37,56,1,3,3.1,4,0,2.4,True
CUS01278,54.0,Male,Oyo,MOBILE,card,food,152276.36,11,13843.31,37,1,0,3.0,8,1,0.4,YES
CUS01279,38.0,Female,Kano,Phone,transfer,FASHION,25916.42,7,3702.35,83,0,0,2.8,4,2,1.6,Yes
CUS01280,31.0,female,Oyo,Mobile,Card,Beauty,102728.89,14,7337.78,1,0,1,5.0,1,0,0.5,0
CUS01281,48.0,FEMALE,Borno,Mobile,transfer,Food,48897.77,1,48897.77,32,2,5,2.5/5,2,1,4.5,1
CUS01282,35.0,male,Anambra,Mobile,card,Food,62291.48,1,62291.48,58,0,3,3.6 stars,4,0,5.0,N
CUS01283,24.0,Female,Abuja,Desktop,card,Food,48860.01,11,4441.82,58,1,4,4.1,6,0,3.0,NO
CUS01284,27.0,male,Kaduna,Desktop,USSD,Home,52066.42,8,6508.3,85,0,4,4.1,3,1,3.3 yrs,No
CUS01285,24.0,Female,Bauchi,mobile,Card,Food,207486.05,11,18862.37,80,2,1,3.4,5,2,2.4,Yes
CUS01286,50.0,female,Anambra,Mobile,Transfer,electronics,123000.51,8,15375.06,36,0,5,3.3,1,1,2.5,No
CUS01287,40.0,f,Imo,desktop,N/A,food,₦134578.2,10,13457.82,83,0,1,4.0,1,0,0.0,NO
CUS01288,38.0,female,Anambra,Mobile,USSD,Fashion,107139.71,3,35713.24,23,2,5,3.8,3-4 days,0,1.9,NO
CUS01289,36.0,FEMALE,Anambra,Desktop,Cash,Beauty,12718.44,10,1271.84,72,2,3,,6,1,0.7,1
CUS01290,36.0,Male,Enugu,mobile,Card,Electronics,102773.11,12,8564.43,99,0,0,1.9,4,1,2.4,yes
CUS01291,53.0,female,Anambra,MOBILE,Card,Fashion,133281.83,1400,9520.13,81,3,1,3.0,4,0,1.9,True
CUS01292,46.0,MALE,Kaduna,desktop,ussd,Food,₦46597.02,18,2588.72,48,1,0,2.4,4,0,4.9 years,1
CUS01293,35.0,Male,Abuja,mobile,card,Fashion,128439.7,9,14271.08,35,0,5,2.8,6,3,3.4,Y
CUS01294,19.0,FEMALE,Abuja,Mobile,card,electronics,116695.13,9,12966.13,1,1,2,3.5,2,2,2.4,N
CUS01295,180.0,Female,Anambra,mobile,Transfer,Fashion,168341.8,1,168341.8,54,0,0,3.9,5,2,1.6,N
CUS01296,64.0,male,Imo,Mobile,ussd,Food,66199.76,5,13239.95,11,1,3,5.0,2,0,4.5,No
CUS01297,22.0,MALE,Lagos,Desktop,Transfer,Sports,35607.51,7,5086.79,21,0,1,3.0,7,0,2.0,no
CUS01298,37.0,male,Kaduna,Desktop,Transfer,Home,68726.74,13,5286.67,9,1,0,4.3,2,1,2.5,False
CUS01299,28.0,Male,Kaduna,Mobile,Cash,Food,149600.69,4,37400.17,31,0,6,3.8,-2,0,2.1,No
CUS01300,59.0,F,Imo,Mobile,Transfer,electronics,2721.74,11,247.43,44,2,3,4.8,5,2,1.4,NO
CUS01301,19.0,F,Rivers,Laptop,Transfer,Beauty,500.0,7,71.43,53,0,2,4.1,4,2,2.1,no
CUS01302,200.0,m,Borno,Laptop,transfer,Food,89022.79,7,12717.54,26,0,2,25.0,4,0,0.0,NO
CUS01303,40.0,M,Imo,Desktop,transfer,Electronics,65083.48,9,7231.5,77,1,0,1.8,4,2,0.0,True
CUS01304,29.0,Female,Imo,Mobile,Bank Transfer,Food,85347.76,6,14224.63,38,3,0,3.8,1,0,2.5,N
CUS01305,37.0,female,Delta,Mobile,USSD,Auto,127539.03,5,25507.81,21,0,5,3.0,7,3,4.4,True
CUS01306,22.0,M,Kano,Desktop,Card,Sports,60134.38,,60134.38,51,2,2,2.5,-5,1,2.5,Yes
