,CustomerID,Age,Gender,State,DeviceType,PaymentMethod,ProductCategory,TotalSpent(NGN),NumOrders,AvgOrderValue(NGN),DaysSinceLastOrder,NumComplaints,DiscountsUsed,SatisfactionScore,DeliveryDays,NumReturns,LoyaltyYears,Churned,SatisfactionIndex,LoyaltyIndex
941,CUS00942,21,Male,Oyo,Tablet,Debit card,Electronics,146564.24,12,12213.69,43,0,3,3.0,2,0,3.6,No,1.5,10.8
942,CUS00943,47,Male,Abuja,Mobile,Debit card,Food,173511.26,13,13347.02,76,0,3,3.5,5,0,3.4,Yes,0.7,11.9
943,CUS00944,28,Male,Delta,Mobile,Debit card,Food,83238.52,2,41619.26,51,0,1,4.0,5,2,1.5,No,0.8,6.0
944,CUS00945,47,Female,Imo,Mobile,Debit card,Food,141236.97,1,141236.97,48,0,2,4.0,3,0,1.5,No,1.333,6.0
945,CUS00946,48,Male,Imo,Desktop,Debit card,Home,37457.63,9,4161.96,54,1,3,4.4,1,1,2.5,No,2.2,11.0
946,CUS00947,41,Male,Borno,Mobile,Debit card,Food,133384.97,11,12125.91,42,0,5,3.7,2,1,1.8,No,1.85,6.66
947,CUS00948,26,Male,Kaduna,Desktop,Bank transfer,Food,88686.96,6,14781.16,45,2,3,3.1,2,1,3.3,Yes,0.775,10.23
948,CUS00949,20,Male,Delta,Mobile,Bank transfer,Beauty,123854.68,11,11259.52,27,3,1,3.2,4,0,3.2,No,0.457,10.24
949,CUS00950,48,Female,Anambra,Mobile,Bank transfer,Auto,84299.66,21,4014.27,22,2,3,5.0,7,0,2.9,Yes,0.556,14.5
950,CUS00951,57,Male,Rivers,Mobile,Debit card,Electronics,500.0,1,500.0,15,0,6,3.7,2,0,0.0,No,1.85,0.0
951,CUS00952,54,Male,Abuja,Desktop,Debit card,Food,56122.28,5,11224.46,3,3,4,3.4,1,1,2.2,No,0.85,7.48
952,CUS00953,53,Female,Borno,Mobile,Cash,Fashion,56833.78,8,7104.22,18,3,4,3.5,4,0,1.8,Yes,0.5,6.3
953,CUS00954,43,Male,Imo,Mobile,Cash,Beauty,40978.53,6,6829.76,39,1,4,2.0,7,0,2.3,Yes,0.25,4.6
954,CUS00955,48,Female,Oyo,Desktop,Debit card,Electronics,90500.94,2,45250.47,48,2,5,4.2,1,3,0.9,Yes,1.4,3.78
955,CUS00956,23,Male,Borno,Mobile,Bank transfer,Electronics,66146.64,1,66146.64,36,0,5,3.7,6,0,0.0,No,0.617,0.0
956,CUS00957,19,Male,Abuja,Tablet,Debit card,Electronics,47892.46,5,9578.49,1,0,4,4.5,3,0,2.7,No,1.5,12.15
957,CUS00958,37,Male,Abuja,Mobile,Debit card,Electronics,37353.99,12,3112.83,92,0,5,3.5,2,2,1.5,Yes,1.75,5.25
958,CUS00959,45,Female,Kaduna,Mobile,Cash,Fashion,52801.92,14,3771.57,77,3,0,1.8,1,0,2.9,Yes,0.45,5.22
959,CUS00960,28,Male,Imo,Desktop,Debit card,Home,135467.46,13,10420.57,58,0,0,3.1,5,0,1.0,No,0.62,3.1
960,CUS00961,21,Male,Delta,Mobile,Bank transfer,Beauty,55253.87,3,18417.96,102,0,3,3.3,3,2,4.1,No,1.1,13.53
961,CUS00962,32,Female,Bauchi,Mobile,Bank transfer,Auto,61827.76,2,30913.88,15,1,3,4.2,4,1,3.5,No,0.84,14.7
962,CUS00963,23,Female,Rivers,Mobile,Bank transfer,Electronics,64448.61,10,6444.86,101,0,1,1.4,2,0,2.4,Yes,0.7,3.36
963,CUS00964,47,Female,Kaduna,Mobile,Bank transfer,Electronics,100254.71,11,9114.06,16,0,4,3.5,3,1,1.7,No,1.167,5.95
964,CUS00965,55,Female,Enugu,Tablet,Bank transfer,Beauty,105531.23,10,10553.12,52,1,0,4.0,3,0,3.3,No,1.0,13.2
965,CUS00966,19,Female,Imo,Mobile,Bank transfer,Food,500.0,1,500.0,6,0,1,2.8,3,0,2.6,Yes,0.933,7.28
966,CUS00967,32,Male,Kaduna,Desktop,Debit card,Food,130973.58,3,43657.86,45,0,2,3.6,2,0,2.4,No,1.8,8.64
967,CUS00968,28,Male,Anambra,Mobile,Debit card,Fashion,149636.56,7,21376.65,56,1,0,2.9,2,0,3.6,No,0.967,10.44
968,CUS00969,25,Female,Rivers,Mobile,Bank transfer,Sports,37741.61,10,3774.16,40,2,5,2.8,9,1,4.1,Yes,0.255,11.48
969,CUS00970,43,Male,Borno,Pc,Bank transfer,Fashion,41246.58,11,3749.69,66,2,0,3.1,1,1,0.1,Yes,1.033,0.31
970,CUS00971,62,Female,Lagos,Mobile,Bank transfer,Auto,64738.6,8,8092.32,47,0,1,2.8,4,1,0.4,No,0.7,1.12
971,CUS00972,89,Male,Enugu,Tablet,Bank transfer,Fashion,50979.82,9,5664.42,29,0,4,4.2,1,2,0.8,No,4.2,3.36
972,CUS00973,22,Male,Kano,Mobile,Bank transfer,Electronics,95076.71,21,4527.46,27,0,4,2.8,1,0,0.0,No,2.8,0.0
973,CUS00974,23,Female,Kaduna,Mobile,Debit card,Electronics,80315.08,11,7301.37,69,3,0,2.6,4,1,1.9,Yes,0.371,4.94
974,CUS00975,43,Female,Abuja,Mobile,Cash,Sports,34693.26,9,3854.81,25,1,4,5.0,4,1,2.9,No,1.0,14.5
975,CUS00976,21,Female,Bauchi,Desktop,Debit card,Auto,154263.87,8,19282.98,72,2,3,4.5,6,1,2.0,Yes,0.562,9.0
976,CUS00977,36,Female,Lagos,Mobile,Debit card,Fashion,43230.1,6,7205.02,81,2,7,1.6,4,0,1.2,Yes,0.267,1.92
977,CUS00978,37,Male,Kaduna,Phone,Debit card,Fashion,140954.27,8,17619.28,1,1,3,2.7,3,0,3.7,No,0.675,9.99
978,CUS00979,50,Female,Kaduna,Mobile,Debit card,Books,100990.22,10,10099.02,78,1,2,3.7,2,1,2.2,Yes,1.233,8.14
979,CUS00980,37,Female,Oyo,Mobile,Debit card,Electronics,3582.95,9,398.11,106,1,1,3.8,6,0,2.5,Yes,0.543,9.5
980,CUS00981,29,Female,Oyo,Phone,USSD,Food,113589.81,9,12621.09,52,0,1,2.0,6,0,3.7,Yes,0.333,7.4
981,CUS00982,64,Male,Lagos,Mobile,Bank transfer,Beauty,79704.97,14,5693.21,62,0,1,4.7,1,0,1.8,No,4.7,8.46
982,CUS00983,18,Female,Delta,Phone,Bank transfer,Beauty,64503.98,9,7167.11,76,2,5,4.3,4,0,5.1,No,0.717,21.93
983,CUS00984,43,Female,Borno,Mobile,Debit card,Home,96023.07,4,24005.77,36,2,3,4.0,4,0,1.3,No,0.667,5.2
984,CUS00985,31,Male,Oyo,Mobile,Debit card,Food,106358.51,12,8863.21,50,0,4,4.9,3,2,5.0,No,1.633,24.5
985,CUS00986,55,Female,Abuja,Desktop,Bank transfer,Sports,116841.63,1,116841.63,5,2,6,4.0,5,1,0.5,No,0.571,2.0
986,CUS00987,54,Male,Enugu,Desktop,Bank transfer,Beauty,138021.38,2,69010.69,49,3,0,3.9,5,0,2.8,Yes,0.488,10.92
987,CUS00988,28,Male,Kano,Pc,Debit card,Beauty,103366.12,9,11485.12,59,0,5,5.0,4,1,1.0,No,1.25,5.0
988,CUS00989,53,Female,Rivers,Mobile,USSD,Sports,23096.47,10,2309.65,60,0,3,4.6,3,1,3.7,No,1.533,17.02
989,CUS00990,30,Male,Kano,Mobile,Debit card,Fashion,63685.95,1,63685.95,76,1,3,2.7,6,0,1.3,Yes,0.386,3.51
990,CUS00991,60,Female,Kano,Mobile,Bank transfer,Electronics,217428.06,6,36238.01,21,0,1,4.1,5,0,2.4,No,0.82,9.84
991,CUS00992,20,Male,Rivers,Mobile,USSD,Electronics,117602.1,4,29400.52,29,0,1,2.8,4,0,1.0,No,0.7,2.8
992,CUS00993,50,Female,Oyo,Mobile,Debit card,Fashion,191617.93,8,23952.24,101,1,3,4.0,1,0,3.4,No,2.0,13.6
993,CUS00994,23,Female,Lagos,Desktop,Bank transfer,Beauty,147794.53,12,12316.21,40,0,7,4.0,4,0,1.0,No,1.0,4.0
994,CUS00995,27,Male,Rivers,Mobile,Bank transfer,Auto,95881.09,11,8716.46,51,0,5,2.1,5,1,4.5,Yes,0.42,9.45
995,CUS00996,22,Female,Borno,Mobile,Bank transfer,Home,98563.32,7,14080.47,42,1,5,3.4,1,1,0.5,No,1.7,1.7
996,CUS00997,40,Male,Borno,Desktop,USSD,Books,83353.9,5,16670.78,20,0,2,3.8,4,1,0.0,No,0.95,0.0
997,CUS00998,27,Male,Imo,Mobile,Bank transfer,Food,6798.79,1,6798.79,93,1,1,3.1,3,1,3.4,Yes,0.775,10.54
998,CUS00999,61,Female,Anambra,Mobile,Debit card,Food,85812.13,15,5720.81,29,3,1,3.8,3,1,1.1,No,0.633,4.18
999,CUS01000,19,Male,Delta,Mobile,Bank transfer,Food,139480.35,10,13948.04,11,1,2,4.3,2,0,2.0,No,1.433,8.6
1000,CUS01001,30,Male,Enugu,Mobile,Debit card,Fashion,58016.2,4,14504.05,31,1,0,3.5,3,1,1.5,No,0.875,5.25
1001,CUS01002,57,Male,Bauchi,Mobile,Debit card,Electronics,103537.88,11,9412.53,1,0,1,3.7,6,0,0.0,No,0.617,0.0
1002,CUS01003,43,Female,Oyo,Mobile,USSD,Beauty,123321.6,7,17617.37,25,2,1,4.9,3,0,1.9,No,0.98,9.31
1003,CUS01004,37,Female,Delta,Mobile,Bank transfer,Electronics,44064.38,6,7344.06,15,0,2,4.0,5,2,3.9,No,0.8,15.6
1004,CUS01005,18,Female,Rivers,Desktop,USSD,Fashion,64691.37,10,6469.14,63,1,3,3.7,2,0,3.5,Yes,1.233,12.95
1005,CUS01006,54,Male,Anambra,Mobile,Debit card,Electronics,39193.98,4,9798.5,24,0,3,2.5,5,1,2.3,Yes,0.5,5.75
1006,CUS01007,26,Female,Bauchi,Mobile,Debit card,Books,48002.55,6,8000.42,71,2,2,4.2,4,0,3.7,Yes,0.7,15.54
1007,CUS01008,34,Female,Enugu,Mobile,Debit card,Fashion,27057.76,8,3382.22,86,0,1,3.8,4,0,0.4,No,0.95,1.52
1008,CUS01009,26,Female,Enugu,Desktop,Bank transfer,Auto,44479.82,5,8895.96,68,0,0,5.0,4,1,1.5,No,1.25,7.5
1009,CUS01010,28,Male,Oyo,Mobile,Bank transfer,Home,148875.51,11,13534.14,38,0,1,3.5,5,0,2.6,Yes,0.7,9.1
1010,CUS01011,32,Female,Rivers,Pc,Debit card,Food,43803.53,17,2576.68,49,1,1,1.7,1,0,1.8,No,0.85,3.06
1011,CUS01012,41,Male,Delta,Mobile,Bank transfer,Food,90690.66,4,22672.66,1,1,3,1.8,1,0,1.6,Yes,0.9,2.88
1012,CUS01013,55,Male,Lagos,Mobile,Debit card,Home,62370.91,1,62370.91,40,2,4,4.2,4,0,0.2,No,0.7,0.84
1013,CUS01014,52,Male,Delta,Phone,USSD,Food,138048.97,1,138048.97,19,1,4,2.9,1,0,0.0,No,1.45,0.0
1014,CUS01015,47,Male,Delta,Tablet,Bank transfer,Sports,144002.3,7,20571.76,65,0,4,3.9,2,2,3.2,No,1.95,12.48
1015,CUS01016,48,Female,Enugu,Mobile,Cash,Food,123883.15,4,30970.79,122,0,2,3.6,3,2,2.4,No,1.2,8.64
1016,CUS01017,22,Male,Lagos,Desktop,Cash,Fashion,98776.05,9,10975.12,59,0,1,3.3,2,0,3.4,No,1.65,11.22
1017,CUS01018,43,Female,Lagos,Desktop,Cash,Beauty,74602.32,8,9325.29,1,2,1,3.4,2,1,1.3,No,0.85,4.42
1018,CUS01019,31,Male,Oyo,Pc,Bank transfer,Beauty,217428.06,1,217428.06,34,0,0,2.6,4,1,0.9,No,0.65,2.34
1019,CUS01020,28,Female,Bauchi,Laptop,Bank transfer,Auto,172458.8,1,172458.8,48,1,4,3.5,7,1,2.0,Yes,0.438,7.0
1020,CUS01021,26,Female,Kaduna,Desktop,USSD,Home,50814.71,9,5646.08,47,1,2,2.9,4,0,3.3,No,0.58,9.57
1021,CUS01022,51,Female,Kano,Mobile,Bank transfer,Home,114864.09,8,14358.01,23,0,0,3.1,3,0,1.7,No,1.033,5.27
1022,CUS01023,89,Male,Kano,Phone,Cash,Electronics,132680.45,5,26536.09,52,1,1,3.2,2,0,3.2,No,1.067,10.24
1023,CUS01024,52,Female,Enugu,Mobile,Debit card,Home,60012.38,1,60012.38,7,3,1,3.3,1,0,0.5,No,0.825,1.65
1024,CUS01025,52,Female,Kaduna,Mobile,Bank transfer,Beauty,131710.56,10,13171.06,16,0,3,4.4,4,0,1.8,No,1.1,7.92
1025,CUS01026,18,Female,Bauchi,Phone,Debit card,Electronics,119389.59,14,8527.83,64,0,5,3.4,5,0,1.9,No,0.68,6.46
1026,CUS01027,57,Male,Kaduna,Mobile,Cash,Fashion,162758.37,9,18084.26,14,0,2,4.5,6,0,3.8,No,0.75,17.1
1027,CUS01028,39,Female,Oyo,Mobile,Bank transfer,Electronics,63879.41,3,21293.14,61,0,0,5.0,2,0,2.3,No,2.5,11.5
1028,CUS01029,46,Female,Delta,Mobile,Debit card,Auto,27136.12,8,3392.02,3,1,2,4.4,1,0,4.6,No,2.2,20.24
1029,CUS01030,25,Female,Enugu,Phone,Bank transfer,Electronics,62252.96,1,62252.96,97,1,2,4.0,4,1,0.0,No,0.8,0.0
1030,CUS01031,28,Female,Lagos,Mobile,Bank transfer,Food,94398.41,13,7261.42,21,3,2,3.8,5,0,2.2,Yes,0.475,8.36
1031,CUS01032,58,Female,Borno,Desktop,Bank transfer,Beauty,87619.57,21,4172.36,38,0,1,4.4,4,1,2.3,No,1.1,10.12
1032,CUS01033,54,Male,Enugu,Mobile,Bank transfer,Electronics,67295.29,1,67295.29,54,1,3,3.6,4,2,2.9,Yes,0.72,10.44
1033,CUS01034,31,Male,Kano,Tablet,Cash,Home,500.0,6,83.33,28,0,3,4.5,6,2,0.8,No,0.75,3.6
1034,CUS01035,47,Male,Bauchi,Tablet,Bank transfer,Electronics,106171.73,10,10617.17,49,0,2,4.1,2,0,4.5,No,2.05,18.45
1035,CUS01036,52,Male,Kaduna,Desktop,Debit card,Fashion,173755.5,6,28959.25,62,0,3,3.1,4,0,2.0,No,0.775,6.2
1036,CUS01037,38,Female,Bauchi,Desktop,Bank transfer,Beauty,105891.31,6,17648.55,73,0,2,4.4,7,0,0.4,No,0.629,1.76
1037,CUS01038,54,Male,Oyo,Mobile,Debit card,Home,112411.1,1,112411.1,68,0,2,3.6,3,1,2.0,No,1.2,7.2
1038,CUS01039,22,Female,Enugu,Laptop,Debit card,Fashion,110760.04,10,11076.0,39,1,5,3.4,1,0,1.5,No,1.7,5.1
1039,CUS01040,89,Female,Rivers,Mobile,USSD,Home,102867.1,4,25716.78,40,0,4,3.0,2,0,6.2,No,1.5,18.6
1040,CUS01041,31,Female,Enugu,Pc,USSD,Home,126924.97,1,126924.97,115,1,4,3.7,2,1,3.6,Yes,1.233,13.32
1041,CUS01042,43,Female,Lagos,Desktop,Bank transfer,Food,102791.82,6,17131.97,73,0,5,4.5,5,1,2.1,Yes,0.9,9.45
1042,CUS01043,21,Male,Enugu,Mobile,USSD,Electronics,70929.53,12,5910.79,17,0,4,4.4,2,1,1.8,No,2.2,7.92
1043,CUS01044,42,Female,Anambra,Tablet,Bank transfer,Electronics,49180.5,6,8196.75,47,1,4,5.0,4,1,3.4,No,1.0,17.0
1044,CUS01045,62,Female,Oyo,Desktop,Bank transfer,Beauty,73796.19,8,9224.52,34,1,0,4.1,2,1,3.5,No,1.367,14.35
1045,CUS01046,89,Female,Abuja,Laptop,Cash,Home,99135.83,10,9913.58,40,2,3,4.8,1,1,0.0,No,1.6,0.0
1046,CUS01047,89,Female,Oyo,Desktop,Debit card,Food,70776.27,9,7864.03,8,0,2,3.4,4,1,3.0,No,0.85,10.2
1047,CUS01048,35,Female,Kaduna,Mobile,Bank transfer,Home,99145.24,7,14163.61,32,0,6,2.4,4,1,2.0,No,0.6,4.8
1048,CUS01049,57,Male,Borno,Desktop,USSD,Beauty,104761.76,7,14965.97,99,0,4,4.8,5,0,0.0,No,0.96,0.0
1049,CUS01050,25,Female,Abuja,Desktop,Debit card,Electronics,122493.07,6,20415.51,62,0,1,3.0,2,2,3.3,Yes,1.5,9.9
1050,CUS01051,56,Male,Kaduna,Mobile,USSD,Fashion,142725.77,6,23787.63,1,0,3,2.8,2,0,5.4,No,1.4,15.12
1051,CUS01052,57,Male,Kaduna,Mobile,Debit card,Auto,88510.33,10,8851.03,81,4,3,1.7,4,0,2.8,Yes,0.212,4.76
1052,CUS01053,31,Male,Lagos,Mobile,Bank transfer,Home,26150.05,3,8716.68,77,0,3,4.1,7,0,3.7,Yes,0.586,15.17
1053,CUS01054,49,Male,Lagos,Desktop,Debit card,Electronics,69470.32,2,34735.16,34,0,0,1.9,4,1,4.7,Yes,0.475,8.93
1054,CUS01055,55,Male,Imo,Desktop,Bank transfer,Electronics,86982.82,2,43491.41,66,0,3,2.7,4,0,0.8,No,0.675,2.16
1055,CUS01056,50,Female,Delta,Mobile,USSD,Electronics,2390.41,18,132.8,19,0,2,4.1,3,0,0.0,No,1.367,0.0
1056,CUS01057,89,Female,Kano,Desktop,Debit card,Fashion,147489.9,10,14748.99,30,0,3,4.2,1,1,3.0,No,4.2,12.6
1057,CUS01058,32,Female,Delta,Mobile,Bank transfer,Electronics,91407.01,9,10156.33,89,1,1,2.8,5,1,1.6,Yes,0.467,4.48
1058,CUS01059,50,Female,Delta,Desktop,Bank transfer,Electronics,102160.88,2,51080.44,36,0,1,3.4,5,0,0.0,No,0.68,0.0
1059,CUS01060,42,Male,Borno,Mobile,Bank transfer,Fashion,146448.69,11,13313.52,1,2,5,2.6,5,0,1.9,No,0.371,4.94
1060,CUS01061,34,Male,Kano,Mobile,USSD,Home,56643.57,7,8091.94,43,1,0,3.0,3,0,3.1,No,0.75,9.3
1061,CUS01062,89,Female,Rivers,Mobile,USSD,Fashion,110831.89,9,12314.65,42,0,1,3.8,5,0,1.8,No,0.76,6.84
1062,CUS01063,64,Female,Abuja,Pc,Bank transfer,Beauty,80056.11,3,26685.37,80,0,2,3.0,5,0,0.8,Yes,0.6,2.4
1063,CUS01064,19,Male,Bauchi,Desktop,POS,Fashion,76716.09,8,9589.51,45,0,1,3.3,7,0,1.7,No,0.471,5.61
1064,CUS01065,31,Female,Delta,Tablet,Debit card,Fashion,50251.34,5,10050.27,32,0,1,3.5,5,1,2.0,Yes,0.7,7.0
1065,CUS01066,57,Male,Borno,Phone,Bank transfer,Home,159952.14,4,39988.04,76,4,3,4.6,4,1,0.0,Yes,0.575,0.0
1066,CUS01067,57,Male,Imo,Mobile,Cash,Fashion,68102.5,11,6191.14,48,1,0,4.0,1,1,1.8,No,2.0,7.2
1067,CUS01068,56,Female,Enugu,Mobile,Debit card,Sports,116475.89,1,116475.89,22,0,0,4.3,4,1,0.0,No,1.075,0.0
1068,CUS01069,23,Female,Enugu,Laptop,Bank transfer,Fashion,624.67,10,62.47,79,0,7,4.8,4,1,3.0,No,1.2,14.4
1069,CUS01070,23,Male,Kaduna,Desktop,Bank transfer,Fashion,138099.48,11,12554.5,50,0,3,2.7,5,1,0.0,Yes,0.54,0.0
1070,CUS01071,20,Female,Kano,Desktop,Bank transfer,Fashion,132349.5,3,44116.5,45,1,1,3.1,6,0,3.5,Yes,0.443,10.85
1071,CUS01072,89,Female,Kaduna,Mobile,USSD,Fashion,89384.53,3,29794.84,50,0,3,1.6,3,0,1.4,Yes,0.533,2.24
1072,CUS01073,25,Male,Borno,Tablet,POS,Fashion,74787.59,6,12464.6,12,0,4,3.5,9,0,1.2,No,0.389,4.2
1073,CUS01074,59,Female,Anambra,Mobile,Debit card,Food,103000.0,9,11444.44,29,0,4,3.4,1,0,2.4,No,3.4,8.16
1074,CUS01075,32,Female,Anambra,Mobile,Bank transfer,Fashion,187995.58,7,26856.51,45,0,2,4.5,4,0,0.7,No,1.125,3.15
1075,CUS01076,64,Male,Imo,Desktop,USSD,Food,5654.35,10,565.44,39,1,4,2.3,2,1,2.4,No,0.767,5.52
1076,CUS01077,46,Female,Bauchi,Mobile,Bank transfer,Fashion,120191.23,16,7511.95,83,2,0,5.0,1,2,0.9,No,1.667,4.5
1077,CUS01078,50,Female,Lagos,Phone,Bank transfer,Home,43977.22,8,5497.15,51,2,0,5.0,4,1,1.2,No,0.833,6.0
1078,CUS01079,47,Female,Lagos,Desktop,Bank transfer,Food,84103.67,1,84103.67,70,1,3,3.4,1,1,2.6,No,1.7,8.84
1079,CUS01080,56,Female,Kano,Phone,Bank transfer,Food,73845.39,12,6153.78,45,0,3,2.5,3,1,0.3,No,0.833,0.75
1080,CUS01081,44,Male,Kano,Phone,Debit card,Electronics,65725.68,16,4107.85,76,2,1,3.4,4,0,0.1,Yes,0.567,0.34
1081,CUS01082,53,Female,Delta,Tablet,Debit card,Beauty,84529.07,9,9392.12,56,1,3,1.3,6,1,2.4,Yes,0.186,3.12
1082,CUS01083,89,Female,Anambra,Mobile,Debit card,Fashion,33962.3,2,16981.15,45,1,1,3.5,1,1,2.0,No,1.75,7.0
1083,CUS01084,55,Female,Delta,Desktop,Bank transfer,Home,131313.12,7,18759.02,44,0,2,4.3,5,0,2.3,No,0.86,9.89
1084,CUS01085,50,Male,Lagos,Pc,Bank transfer,Beauty,4263.54,2,2131.77,16,0,5,3.5,4,0,2.5,No,0.875,8.75
1085,CUS01086,54,Male,Abuja,Desktop,Debit card,Home,109289.4,11,9935.4,60,1,4,3.2,6,0,2.1,Yes,0.457,6.72
1086,CUS01087,44,Female,Abuja,Desktop,Debit card,Electronics,70305.89,1,70305.89,43,4,1,4.0,3,0,2.9,Yes,0.571,11.6
1087,CUS01088,50,Female,Kano,Mobile,Bank transfer,Food,32308.38,6,5384.73,29,1,0,4.1,1,0,2.1,No,2.05,8.61
1088,CUS01089,21,Female,Kaduna,Mobile,Bank transfer,Fashion,94107.25,2,47053.62,78,0,2,1.8,1,3,0.0,Yes,1.8,0.0
1089,CUS01090,39,Female,Lagos,Mobile,Bank transfer,Books,14937.2,8,1867.15,7,0,2,3.6,1,0,0.0,No,3.6,0.0
1090,CUS01091,19,Male,Abuja,Mobile,USSD,Food,86787.12,6,14464.52,32,0,1,5.0,4,0,4.9,No,1.25,24.5
1091,CUS01092,27,Male,Lagos,Desktop,Debit card,Sports,20970.54,8,2621.32,75,4,5,2.2,6,0,2.0,Yes,0.22,4.4
1092,CUS01093,22,Male,Oyo,Mobile,Debit card,Fashion,105757.24,8,13219.66,54,0,3,3.4,2,1,3.4,No,1.7,11.56
1093,CUS01094,27,Male,Enugu,Phone,Debit card,Fashion,43403.92,3,14467.97,43,2,3,5.0,5,1,1.5,Yes,0.714,7.5
1094,CUS01095,50,Male,Anambra,Mobile,Debit card,Home,64705.27,11,5882.3,52,0,0,4.6,1,1,1.9,No,4.6,8.74
1095,CUS01096,55,Male,Delta,Laptop,Debit card,Electronics,98227.72,7,14032.53,50,1,5,3.0,4,0,1.3,Yes,0.6,3.9
1096,CUS01097,30,Female,Lagos,Desktop,USSD,Fashion,50235.6,3,16745.2,1,2,0,3.7,5,2,5.7,Yes,0.529,21.09
1097,CUS01098,48,Female,Enugu,Desktop,Bank transfer,Sports,82391.62,19,4336.4,34,0,4,3.5,1,1,2.4,Yes,3.5,8.4
1098,CUS01099,64,Female,Oyo,Tablet,Bank transfer,Electronics,16877.63,10,1687.76,93,0,4,2.8,3,2,1.2,Yes,0.933,3.36
1099,CUS01100,53,Female,Delta,Mobile,Bank transfer,Electronics,113389.4,7,16198.49,25,3,2,3.4,5,1,0.0,Yes,0.425,0.0
1100,CUS01101,62,Female,Lagos,Pc,Cash,Food,164421.12,15,10961.41,35,2,5,3.2,1,1,5.0,Yes,1.067,16.0
1101,CUS01102,41,Male,Kano,Desktop,USSD,Fashion,210649.4,17,12391.14,28,2,2,3.6,6,0,1.8,Yes,0.45,6.48
1102,CUS01103,32,Male,Enugu,Phone,Debit card,Food,89102.57,7,12728.94,42,2,3,2.8,4,0,3.1,Yes,0.467,8.68
1103,CUS01104,46,Female,Delta,Mobile,Bank transfer,Fashion,120469.19,9,13385.47,27,1,3,2.2,5,2,3.3,Yes,0.367,7.26
1104,CUS01105,25,Female,Lagos,Desktop,Debit card,Fashion,4871.84,3,1623.95,59,4,9,3.5,3,2,1.3,Yes,0.5,4.55
1105,CUS01106,22,Male,Enugu,Desktop,Bank transfer,Home,152623.04,7,21803.29,50,1,5,5.0,1,0,3.0,No,2.5,15.0
1106,CUS01107,46,Male,Oyo,Desktop,Debit card,Beauty,119930.28,7,17132.9,68,1,4,3.6,5,1,1.1,Yes,0.6,3.96
1107,CUS01108,64,Female,Lagos,Mobile,Cash,Fashion,63222.99,8,7902.87,13,0,1,3.2,3,0,0.5,No,1.067,1.6
1108,CUS01109,21,Female,Lagos,Phone,Bank transfer,Fashion,140673.14,9,15630.35,34,0,3,4.3,4,0,3.7,No,1.075,15.91
1109,CUS01110,29,Male,Lagos,Mobile,Bank transfer,Beauty,73548.58,10,7354.86,38,0,1,3.3,6,1,1.8,Yes,0.55,5.94
1110,CUS01111,62,Female,Imo,Mobile,Debit card,Electronics,64388.87,9,7154.32,58,2,4,5.0,5,2,2.8,Yes,0.714,14.0
1111,CUS01112,19,Female,Bauchi,Desktop,Debit card,Electronics,106390.07,1,106390.07,21,0,3,3.5,7,1,2.6,No,0.5,9.1
1112,CUS01113,44,Female,Imo,Tablet,Debit card,Electronics,37149.05,3,12383.02,72,0,0,4.2,4,0,3.0,No,1.05,12.6
1113,CUS01114,48,Male,Kano,Mobile,Debit card,Auto,130973.11,5,26194.62,80,0,3,2.7,2,1,0.0,Yes,1.35,0.0
1114,CUS01115,53,Male,Oyo,Desktop,Bank transfer,Books,37480.46,6,6246.74,15,0,1,4.0,3,0,1.1,No,1.333,4.4
1115,CUS01116,53,Female,Imo,Mobile,Debit card,Books,37747.53,13,2903.66,30,0,3,3.8,4,1,1.5,No,0.95,5.7
1116,CUS01117,89,Male,Delta,Mobile,USSD,Home,44063.96,2,22031.98,29,3,1,3.5,6,2,0.8,Yes,0.389,2.8
1117,CUS01118,60,Male,Borno,Mobile,USSD,Home,119177.5,21,5675.12,123,1,3,3.0,1,0,2.6,Yes,1.5,7.8
1118,CUS01119,44,Female,Bauchi,Mobile,Debit card,Food,57245.11,12,4770.43,32,0,4,2.9,4,1,3.8,No,0.725,11.02
1119,CUS01120,22,Male,Kaduna,Desktop,Bank transfer,Sports,24340.19,6,4056.7,95,2,2,3.8,7,0,4.0,Yes,0.422,15.2
1120,CUS01121,37,Male,Borno,Mobile,Bank transfer,Electronics,57744.4,10,5774.44,7,1,2,4.1,3,2,1.5,No,1.025,6.15
1121,CUS01122,28,Male,Bauchi,Mobile,Bank transfer,Sports,83558.09,7,11936.87,15,1,3,3.4,5,0,2.4,No,0.567,8.16
1122,CUS01123,27,Female,Anambra,Tablet,Bank transfer,Books,31856.24,9,3539.58,24,0,4,3.8,4,0,2.7,No,0.95,10.26
1123,CUS01124,57,Female,Anambra,Mobile,USSD,Beauty,33174.35,6,5529.06,19,0,0,3.5,5,1,2.9,No,0.7,10.15
1124,CUS01125,55,Male,Lagos,Mobile,Bank transfer,Food,180008.34,11,16364.39,36,0,3,3.6,2,1,0.7,No,1.8,2.52
1125,CUS01126,23,Male,Bauchi,Desktop,Cash,Fashion,46274.56,1,46274.56,23,1,5,3.3,2,0,4.7,No,1.1,15.51
1126,CUS01127,25,Female,Kaduna,Mobile,USSD,Sports,70463.09,6,11743.85,20,1,4,3.5,4,0,3.4,No,0.7,11.9
1127,CUS01128,40,Male,Bauchi,Mobile,Bank transfer,Home,68474.33,9,7608.26,79,3,3,5.0,1,0,3.4,Yes,1.25,17.0
